APP6-C-Domain;APP6-C-FullPath;APP6-NAME;APP6-NAME-FR;APP6-C-HIERARCHY-NAME;APP6-C-HIERARCHY;APP6-B-SIDC;APP6-C-SIDC;APP6-D-SIDC;APP6-D-Domain;APP6-D-Entity;APP6-D-EntityType;APP6-D-EntitySubtype
AIR;AIR TRACK|MILITARY|ROTARY WING|CARGO AIRLIFT (TRANSPORT)|CARGO AIRLIFT (HEAVY);CARGO AIRLIFT (HEAVY);TRANSPORT AERIEN DE FRET (LOURD);AIRTRK.MIL.ROT.CGOALT.HVY;1.X.2.1.2.8.3;S*A*MHCH--;S*A*MHCH--;10030100001102000301;Air;Military;Rotary Wing;
AIR;AIR TRACK|MILITARY|ROTARY WING|TRAINER;TRAINER;FORMATEUR;AIRTRK.MIL.ROT.TNE;1.X.2.1.2.9;S*A*MHT---;S*A*MHT---;10030100001102001900;Air;Military;Rotary Wing;
AIR;AIR TRACK|MILITARY|LIGHTER THAN AIR;LIGHTER THAN AIR;PLUS LEGER QUE L'AIR;AIRTRK.MIL.LTA;1.X.2.1.3;S*A*ML----;S*A*ML----;10030100001105000000;Air;Military;Lighter Than Air;
AIR;AIR TRACK|MILITARY|VERY IMPORTANT PERSON (VIP);VERY IMPORTANT PERSON (VIP);PERSONNE TRES IMPORTANTE (VIP);AIRTRK.MIL.VIP;1.X.2.1.4;;S*A*MV----;10030100001101290000;Air;Military;Fixed Wing;Very Important Person (VIP)
AIR;AIR TRACK|MILITARY|ESCORT;ESCORT;ESCORTE;AIRTRK.MIL.ESCORT;1.X.2.1.5;;S*A*ME----;10030100001101320000;Air;Military;Fixed Wing;Escort
AIR;AIR TRACK|WEAPON;WEAPON;ARME;AIRTRK.WPN;1.X.2.2;S*A*W-----;S*A*W-----;10030100001300000000;Air;Weapon;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT;MISSILE IN FLIGHT;MISSILE EN VOL;AIRTRK.WPN.MSLIF;1.X.2.2.1;S*A*WM----;S*A*WM----;10030200001100000005;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT;MISSILE IN FLIGHT;MISSILE EN VOL;AIRTRK.WPN.MSLIF;1.X.2.2.1;S*A*WM----;S*A*WM----;10030200001100000005;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|SURFACE LAUNCHED MISSILE;SURFACE LAUNCHED MISSILE;MISSILE LANCE EN SURFACE;AIRTRK.WPN.MSLIF.SLM;1.X.2.2.1.1;S*A*WMS---;S*A*WMS---;10030200001100000205;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|SURFACE LAUNCHED MISSILE|SURFACE-TO-SURFACE MISSILE (SSM);SURFACE-TO-SURFACE MISSILE (SSM);MISSILE SURFACE-SURFACE (SSM);AIRTRK.WPN.MSLIF.SLM.SSM;1.X.2.2.1.1.1;S*A*WMSS--;S*A*WMSS--;10030200001100000202;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|SURFACE LAUNCHED MISSILE|SURFACE-TO-AIR MISSILE (SAM);SURFACE-TO-AIR MISSILE (SAM);MISSILE SURFACE-AIR (SAM);AIRTRK.WPN.MSLIF.SLM.SAM;1.X.2.2.1.1.2;S*A*WMSA--;S*A*WMSA--;10030200001100000201;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|SURFACE LAUNCHED MISSILE|SURFACE-TO-SUBSURFACE MISSILE;SURFACE-TO-SUBSURFACE MISSILE;MISSILE SURFACE-SURFACE;AIRTRK.WPN.MSLIF.SLM.SSUM;1.X.2.2.1.1.3;S*A*WMSU--;S*A*WMSU--;10030200001100000203;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|SURFACE LAUNCHED MISSILE|ANTIBALLISTIC MISSILE (ABM);ANTIBALLISTIC MISSILE (ABM);MISSILE ANTIBALISTIQUE (ABM);AIRTRK.WPN.MSLIF.SLM.ABM;1.X.2.2.1.1.4;S*A*WMSB--;S*A*WMSB--;10030200001100000500;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|AIR LAUNCHED MISSILE;AIR LAUNCHED MISSILE;MISSILE LANCE PAR VOIE AERIENNE;AIRTRK.WPN.MSLIF.ALM;1.X.2.2.1.2;S*A*WMA---;S*A*WMA---;10030200001100000105;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|AIR LAUNCHED MISSILE|AIR-TO-SURFACE MISSILE (ASM);AIR-TO-SURFACE MISSILE (ASM);MISSILE AIR-SURFACE (ASM);AIRTRK.WPN.MSLIF.ALM.ASM;1.X.2.2.1.2.1;S*A*WMAS--;S*A*WMAS--;10030200001100000102;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|AIR LAUNCHED MISSILE|AIR-TO-AIR MISSILE (AAM);AIR-TO-AIR MISSILE (AAM);MISSILE AIR-AIR (AAM);AIRTRK.WPN.MSLIF.ALM.AAM;1.X.2.2.1.2.2;S*A*WMAA--;S*A*WMAA--;10030200001100000101;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|AIR LAUNCHED MISSILE|AIR-TO-SPACE MISSILE;AIR-TO-SPACE MISSILE;MISSILE AIR-ESPACE;AIRTRK.WPN.MSLIF.ALM.ASPC;1.X.2.2.1.2.3;S*A*WMAP--;S*A*WMAP--;10030200001100000104;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|SUBSURFACE-TO-SURFACE MISSILE (S/SSM);SUBSURFACE-TO-SURFACE MISSILE (S/SSM);MISSILE SUBSURFACE-SURFACE (S/SSM);AIRTRK.WPN.MSLIF.SBSM;1.X.2.2.1.3;S*A*WMU---;S*A*WMU---;10030200001100000302;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|CRUISE MISSILE;CRUISE MISSILE;MISSILE DE CROISIERE;AIRTRK.WPN.MSLIF.CM;1.X.2.2.1.4;S*A*WMCM--;S*A*WMCM--;10030200001100000706;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|MISSILE IN FLIGHT|BALLISTIC MISSILE;BALLISTIC MISSILE;MISSILE BALISTIQUE;AIRTRK.WPN.MSLIF.BLST;1.X.2.2.1.5;S*A*WMB---;S*A*WMB---;10030200001100000606;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|BOMB;BOMB;BOMBE;AIRTRK.WPN.BM;1.X.2.2.2;S*A*WB----;S*A*WB----;10030200001100000000;Air missile;Missile;;
AIR;AIR TRACK|WEAPON|DECOY;DECOY;LEURRE;AIRTRK.WPN.DCY;1.X.2.2.3;S*A*WD----;S*A*WD----;10030100001302000000;Air;Weapon;Decoy;
AIR;AIR TRACK|CIVIL AIRCRAFT;CIVIL AIRCRAFT;AVION CIVIL;AIRTRK.CVL;1.X.2.3;S*A*C-----;S*A*C-----;10030100001200000000;Air;Civilian;;
AIR;AIR TRACK|CIVIL AIRCRAFT|FIXED WING;FIXED WING;AILE FIXE;AIRTRK.CVL.FIXD;1.X.2.3.1;S*A*CF----;S*A*CF----;10030100001201000000;Air;Civilian;Fixed Wing;
AIR;AIR TRACK|CIVIL AIRCRAFT|ROTARY WING;ROTARY WING;AILE ROTATIVE;AIRTRK.CVL.ROT;1.X.2.3.2;S*A*CH----;S*A*CH----;10030100001202000000;Air;Civilian;Rotary Wing;
AIR;AIR TRACK|CIVIL AIRCRAFT|LIGHTER THAN AIR;LIGHTER THAN AIR;PLUS LEGER QUE L'AIR;AIRTRK.CVL.LTA;1.X.2.3.3;S*A*CL----;S*A*CL----;10030100001204000000;Air;Civilian;Lighter Than Air;
GROUND-UNIT;GROUND TRACK;GROUND TRACK;PISTE AU SOL;GRDTRK;1.X.3;S*G*------;S*G*------;10031500000000000000;Land equipment;Unspecified;;
GROUND-UNIT;GROUND TRACK|UNIT;UNIT;UNITE;GRDTRK.UNT;1.X.3.1;S*G*U-----;S*G*U-----;10031000000000000000;Land unit;Unspecified;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT;COMBAT;COMBAT;GRDTRK.UNT.CBT;1.X.3.1.1;S*G*UC----;S*G*UC----;10031000001209000000;Land unit;Movement and Maneuver;Combat;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE;AIR DEFENSE;DEFENSE AERIENNE;GRDTRK.UNT.CBT.ADF;1.X.3.1.1.1;S*G*UCD---;S*G*UCD---;10031000001301000000;Land unit;Fires;Air Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|SHORT RANGE;SHORT RANGE;COURTE PORTEE;GRDTRK.UNT.CBT.ADF.SHTR;1.X.3.1.1.1.1;S*G*UCDS--;S*G*UCDS--;10031000001301000043;Land unit;Fires;Air Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|SHORT RANGE|CHAPARRAL;CHAPARRAL;CHAPARRAL;GRDTRK.UNT.CBT.ADF.SHTR.CPL;1.X.3.1.1.1.1.1;S*G*UCDSC-;S*G*UCDSC-;10031000001111010000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|SHORT RANGE|STINGER;STINGER;STINGER;GRDTRK.UNT.CBT.ADF.SHTR.STG;1.X.3.1.1.1.1.2;S*G*UCDSS-;S*G*UCDSS-;10031000001111010000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|SHORT RANGE|VULCAN;VULCAN;VULCAN;GRDTRK.UNT.CBT.ADF.SHTR.VUL;1.X.3.1.1.1.1.3;S*G*UCDSV-;S*G*UCDSV-;10031000001111010000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE;AIR DEFENSE MISSILE;MISSILE DE DEFENSE AERIENNE;GRDTRK.UNT.CBT.ADF.MSL;1.X.3.1.1.1.2;S*G*UCDM--;S*G*UCDM--;10031000001301020000;Land unit;Fires;Air Defense;Missile
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|AIR DEFENSE MISSILE LIGHT;AIR DEFENSE MISSILE LIGHT;MISSILE DE DEFENSE AERIENNE LEGER;GRDTRK.UNT.CBT.ADF.MSL.LIT;1.X.3.1.1.1.2.1;S*G*UCDML-;S*G*UCDML-;10031000001301020019;Land unit;Fires;Air Defense;Missile
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|AIR DEFENSE MISSILE LIGHT|AIR DEFENSE MISSILE MOTORIZED (AVENGER);AIR DEFENSE MISSILE MOTORIZED (AVENGER);MISSILE DE DEFENSE AERIENNE MOTORISE (AVENGER);GRDTRK.UNT.CBT.ADF.MSL.LIT.MOT;1.X.3.1.1.1.2.1.1;S*G*UCDMLA;S*G*UCDMLA;10031000001111070000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|AIR DEFENSE MISSILE MEDIUM;AIR DEFENSE MISSILE MEDIUM;MISSILE DE DEFENSE AERIENNE MOYEN;GRDTRK.UNT.CBT.ADF.MSL.MDM;1.X.3.1.1.1.2.2;S*G*UCDMM-;S*G*UCDMM-;10031000001301020024;Land unit;Fires;Air Defense;Missile
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|AIR DEFENSE MISSILE HEAVY;AIR DEFENSE MISSILE HEAVY;MISSILE DE DEFENSE AERIENNE LOURD;GRDTRK.UNT.CBT.ADF.MSL.HVY;1.X.3.1.1.1.2.3;S*G*UCDMH-;S*G*UCDMH-;10031000001301020015;Land unit;Fires;Air Defense;Missile
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|H/MAD;H/MAD;H/MAD;GRDTRK.UNT.CBT.ADF.MSL.HMAD;1.X.3.1.1.1.2.4;S*G*UCDH--;S*G*UCDH--;10031000001301022800;Land unit;Fires;Air Defense;Missile
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|H/MAD|HAWK;HAWK;HAWK;GRDTRK.UNT.CBT.ADF.MSL.HMAD.HWK;1.X.3.1.1.1.2.4.1;S*G*UCDHH-;S*G*UCDHH-;10031000001111070000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|H/MAD|PATRIOT;PATRIOT;PATRIOT;GRDTRK.UNT.CBT.ADF.MSL.HMAD.PATT;1.X.3.1.1.1.2.4.2;S*G*UCDHP-;S*G*UCDHP-;10031000001111070000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|GUN UNIT;GUN UNIT;UNITE D'ARMEMENT;GRDTRK.UNT.CBT.ADF.GUNUNT;1.X.3.1.1.1.3;S*G*UCDG--;S*G*UCDG--;10031000001301010000;Land unit;Fires;Air Defense;Main Gun System
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|TARGETING UNIT;TARGETING UNIT;UNITE DE CIBLAGE;GRDTRK.UNT.CBT.ADF.TGTGUT;1.X.3.1.1.1.5;S*G*UCDT--;S*G*UCDT--;10031000001301006700;Land unit;Fires;Air Defense;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|THEATER MISSILE DEFENSE UNIT;THEATER MISSILE DEFENSE UNIT;UNITE DE DEFENSE CONTRE LES MISSILES DE THEATRE;GRDTRK.UNT.CBT.ADF.TMDU;1.X.3.1.1.1.6;S*G*UCDO--;S*G*UCDO--;10031000001301980000;Land unit;;;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|INTERNAL SECURITY FORCES;INTERNAL SECURITY FORCES;FORCES DE SECURITE INTERIEURE;GRDTRK.UNT.CBT.ISF;1.X.3.1.1.10;S*G*UCS---;S*G*UCS---;10031000001417000000;Land unit;Protection;Security;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|INTERNAL SECURITY FORCES|RIVERINE;RIVERINE;RIVIERE;GRDTRK.UNT.CBT.ISF.RIV;1.X.3.1.1.10.1;S*G*UCSW--;S*G*UCSW--;10031000001417000040;Land unit;Protection;Security;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|INTERNAL SECURITY FORCES|GROUND|MOTORIZED GROUND;MOTORIZED GROUND;TERRAIN MOTORISE;GRDTRK.UNT.CBT.ISF.GRD.MOT;1.X.3.1.1.10.2.2;S*G*UCSGM-;S*G*UCSGM-;10031000001417020000;Land unit;Protection;Security;Motorized
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|INTERNAL SECURITY FORCES|GROUND|MECHANIZED GROUND;MECHANIZED GROUND;TERRAIN MECANISE;GRDTRK.UNT.CBT.ISF.GRD.MECH;1.X.3.1.1.10.2.3;S*G*UCSGA-;S*G*UCSGA-;10031000001417010000;Land unit;Protection;Security;Mechanized
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|INTERNAL SECURITY FORCES|WHEELED MECHANIZED;WHEELED MECHANIZED;MECANISE A ROUES;GRDTRK.UNT.CBT.ISF.WHMECH;1.X.3.1.1.10.3;S*G*UCSM--;S*G*UCSM--;10031000001417010051;Land unit;Protection;Security;Mechanized
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|INTERNAL SECURITY FORCES|RAILROAD;RAILROAD;CHEMIN DE FER;GRDTRK.UNT.CBT.ISF.RALRD;1.X.3.1.1.10.4;S*G*UCSR--;S*G*UCSR--;10031000001417000036;Land unit;Protection;Security;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|INTERNAL SECURITY FORCES|AVIATION;AVIATION;AVIATION;GRDTRK.UNT.CBT.ISF.AVN;1.X.3.1.1.10.5;S*G*UCSA--;S*G*UCSA--;10031000001206005400;Land unit;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR;ARMOR;BLINDE;GRDTRK.UNT.CBT.ARM;1.X.3.1.1.2;S*G*UCA---;S*G*UCA---;10031000001205000000;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK;ARMOR TRACK;PISTE DE BLINDE;GRDTRK.UNT.CBT.ARM.TRK;1.X.3.1.1.2.1;S*G*UCAT--;S*G*UCAT--;10031000001205000000;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK AIRBORNE;ARMOR TRACK AIRBORNE;PISTE DE BLINDEE AEROPORTEE;GRDTRK.UNT.CBT.ARM.TRK.ABN;1.X.3.1.1.2.1.1;S*G*UCATA-;S*G*UCATA-;10031000001205000001;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK AMPHIBIOUS;ARMOR TRACK AMPHIBIOUS;PISTE DE BLINDE AMPHIBIE;GRDTRK.UNT.CBT.ARM.TRK.AMP;1.X.3.1.1.2.1.2;S*G*UCATW-;S*G*UCATW-;10031000001205020000;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;Amphibious
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK AMPHIBIOUS|ARMOR TRACK AMPHIBIOUS RECOVERY;ARMOR TRACK AMPHIBIOUS RECOVERY;PISTE DE BLINDE CHENILLE DE RECUPERATION AMPHIBIE;GRDTRK.UNT.CBT.ARM.TRK.AMP.RCY;1.X.3.1.1.2.1.2.1;S*G*UCATWR;S*G*UCATWR;10031000001205020038;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;Amphibious
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK, LIGHT;ARMOR TRACK, LIGHT;PISTE DE BLINDE CHENILLE, LEGER;GRDTRK.UNT.CBT.ARM.TRK.LIT;1.X.3.1.1.2.1.3;S*G*UCATL-;S*G*UCATL-;10031000001205000019;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK, MEDIUM;ARMOR TRACK, MEDIUM;PISTE DE BLINDE CHENILLE, MOYEN;GRDTRK.UNT.CBT.ARM.TRK.MDM;1.X.3.1.1.2.1.4;S*G*UCATM-;S*G*UCATM-;10031000001205000024;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK, HEAVY;ARMOR TRACK, HEAVY;PISTE DE BLINDE CHENILLE, LOURD;GRDTRK.UNT.CBT.ARM.TRK.HVY;1.X.3.1.1.2.1.5;S*G*UCATH-;S*G*UCATH-;10031000001205000015;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK, RECOVERY;ARMOR TRACK, RECOVERY;PISTE DE BLINDE CHENILLE, RECUPERATION;GRDTRK.UNT.CBT.ARM.TRK.RCY;1.X.3.1.1.2.1.6;S*G*UCATR-;S*G*UCATR-;10031000001205000038;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED;ARMOR, WHEELED;BLINDES A ROUES;GRDTRK.UNT.CBT.ARM.WHD;1.X.3.1.1.2.2;S*G*UCAW--;S*G*UCAW--;100315000012010000;Land equipment;Vehicle;Armored;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AIR ASSAULT;ARMOR, WHEELED AIR ASSAULT;BLINDAGE A ROUES D'ASSAUT AERIEN;GRDTRK.UNT.CBT.ARM.WHD.AAST;1.X.3.1.1.2.2.1;S*G*UCAWS-;S*G*UCAWS-;10031000001204000151;Land unit;Movement and Maneuver;Antitank/Antiarmor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AIRBORNE;ARMOR, WHEELED AIRBORNE;BLINDAGE A ROUES AEROPORTE;GRDTRK.UNT.CBT.ARM.WHD.ABN;1.X.3.1.1.2.2.2;S*G*UCAWA-;S*G*UCAWA-;10031500001201000000;Land equipment;Vehicle;Armored;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AMPHIBIOUS;ARMOR, WHEELED AMPHIBIOUS;BLINDAGE AMPHIBIE A ROUES;GRDTRK.UNT.CBT.ARM.WHD.AMP;1.X.3.1.1.2.2.3;S*G*UCAWW-;S*G*UCAWW-;10031000001205020051;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;Amphibious
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AMPHIBIOUS|ARMOR, WHEELED AMPHIBIOUS RECOVERY;ARMOR, WHEELED AMPHIBIOUS RECOVERY;BLINDAGE, RECUPERATION AMPHIBIE A ROUES;GRDTRK.UNT.CBT.ARM.WHD.AMP.RCY;1.X.3.1.1.2.2.3.1;S*G*UCAWWR;S*G*UCAWWR;10031500001201000000;Land equipment;Vehicle;Armored;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AMPHIBIOUS|ARMOR, WHEELED AMPHIBIOUS RECOVERY;ARMOR, WHEELED AMPHIBIOUS RECOVERY;BLINDAGE, RECUPERATION AMPHIBIE A ROUES;GRDTRK.UNT.CBT.ARM.WHD.AMP.RCY;1.X.3.1.1.2.2.3.1;S*G*UCAWWR;S*G*UCAWWR;10031500001201000000;Land equipment;Vehicle;Armored;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED LIGHT;ARMOR, WHEELED LIGHT;BLINDAGE LEGER A ROUES;GRDTRK.UNT.CBT.ARM.WHD.LIT;1.X.3.1.1.2.2.4;S*G*UCAWL-;S*G*UCAWL-;10031500001201000000;Land equipment;Vehicle;Armored;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED MEDIUM;ARMOR, WHEELED MEDIUM;BLINDE MOYEN A ROUES;GRDTRK.UNT.CBT.ARM.WHD.MDM;1.X.3.1.1.2.2.5;S*G*UCAWM-;S*G*UCAWM-;10031500001201000000;Land equipment;Vehicle;Armored;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED HEAVY;ARMOR, WHEELED HEAVY;BLINDAGE LOURD A ROUES;GRDTRK.UNT.CBT.ARM.WHD.HVY;1.X.3.1.1.2.2.6;S*G*UCAWH-;S*G*UCAWH-;10031500001201000000;Land equipment;Vehicle;Armored;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED RECOVERY;ARMOR, WHEELED RECOVERY;BLINDAGE, RECUPERATION SUR ROUES;GRDTRK.UNT.CBT.ARM.WHD.RCY;1.X.3.1.1.2.2.7;S*G*UCAWR-;S*G*UCAWR-;10031500001201000000;Land equipment;Vehicle;Armored;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR;ANTIARMOR;ANTI-BLINDE;GRDTRK.UNT.CBT.AARM;1.X.3.1.1.3;S*G*UCAA--;S*G*UCAA--;10031000001204000000;Land unit;Movement and Maneuver;Antitank/Antiarmor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR DISMOUNTED;ANTIARMOR DISMOUNTED;ANTI-BLINDE DEMONTE;GRDTRK.UNT.CBT.AARM.DMD;1.X.3.1.1.3.1;S*G*UCAAD-;S*G*UCAAD-;10031000001204010000;Land unit;Movement and Maneuver;Antitank/Antiarmor;Armored
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR LIGHT;ANTIARMOR LIGHT;ANTI-BLINDE LEGER;GRDTRK.UNT.CBT.AARM.LIT;1.X.3.1.1.3.2;S*G*UCAAL-;S*G*UCAAL-;10031000001204000019;Land unit;Movement and Maneuver;Antitank/Antiarmor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR AIRBORNE;ANTIARMOR AIRBORNE;ANTI-BLINDE AEROPORTE;GRDTRK.UNT.CBT.AARM.ABN;1.X.3.1.1.3.3;S*G*UCAAM-;S*G*UCAAM-;10031000001204000001;Land unit;Movement and Maneuver;Antitank/Antiarmor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR AIR ASSAULT;ANTIARMOR AIR ASSAULT;ANTI-BLINDE AIR AASSISTANCE;GRDTRK.UNT.CBT.AARM.AAST;1.X.3.1.1.3.4;S*G*UCAAS-;S*G*UCAAS-;10031000001204000100;Land unit;Movement and Maneuver;Antitank/Antiarmor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR MOUNTAIN;ANTIARMOR MOUNTAIN;ANTI-BLINDE MONTAGNE;GRDTRK.UNT.CBT.AARM.MNT;1.X.3.1.1.3.5;S*G*UCAAU-;S*G*UCAAU-;10031000001204000027;Land unit;Movement and Maneuver;Antitank/Antiarmor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARCTIC;ANTIARMOR ARCTIC;ANTI-BLINDE ARCTIQUE;GRDTRK.UNT.CBT.AARM.ARC;1.X.3.1.1.3.6;S*G*UCAAC-;S*G*UCAAC-;10031000001204000002;Land unit;Movement and Maneuver;Antitank/Antiarmor;
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARMORED;ANTIARMOR ARMORED;ANTI-BLINDE BLINDE;GRDTRK.UNT.CBT.AARM.ARMD;1.X.3.1.1.3.7;S*G*UCAAA-;S*G*UCAAA-;10031000001204010000;Land unit;Movement and Maneuver;Antitank/Antiarmor;Armored
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARMORED;ANTIARMOR ARMORED;ANTI-BLINDE BLINDE;GRDTRK.UNT.CBT.AARM.ARMD;1.X.3.1.1.3.7;S*G*UCAAA-;S*G*UCAAA-;10031000001204010000;Land unit;Movement and Maneuver;Antitank/Antiarmor;Armored
GROUND-UNIT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARMORED|ANTIARMOR ARMORED TRACKED;ANTIARMOR ARMORED TRACKED;ANTI-BLINDE BLINDE CHENILLE;GRDTRK.UNT.CBT.AARM.ARMD.TKD;1.X.3.1.1.3.7.1;S*G*UCAAAT;S*G*UCAAAT;10031000001205000000;Land unit;Movement and Maneuver;Armor/Armored/Mechanized/Self–Propelled/ Tracked;
