hierarchy;SIDC;fullpath;name;nameFR;icon-png;icon-svg
1.X.3.1.1.1.2.1;S*G*UCDML-;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|AIR DEFENSE MISSILE LIGHT;AIR DEFENSE MISSILE LIGHT;MISSILE DE DEFENSE AERIENNE LEGER;1.X.3.1.1.1.2.1.png;1.X.3.1.1.1.2.1.svg
1.X.3.1.1.1.2.1.1;S*G*UCDMLA;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|AIR DEFENSE MISSILE LIGHT|AIR DEFENSE MISSILE MOTORIZED (AVENGER);AIR DEFENSE MISSILE MOTORIZED (AVENGER);MISSILE DE DEFENSE AERIENNE MOTORISE (AVENGER);1.X.3.1.1.1.2.1.1.png;1.X.3.1.1.1.2.1.1.svg
1.X.3.1.1.1.2.2;S*G*UCDMM-;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|AIR DEFENSE MISSILE MEDIUM;AIR DEFENSE MISSILE MEDIUM;MISSILE DE DEFENSE AERIENNE MOYEN;1.X.3.1.1.1.2.2.png;1.X.3.1.1.1.2.2.svg
1.X.3.1.1.1.2.3;S*G*UCDMH-;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|AIR DEFENSE MISSILE HEAVY;AIR DEFENSE MISSILE HEAVY;MISSILE DE DEFENSE AERIENNE LOURD;1.X.3.1.1.1.2.3.png;1.X.3.1.1.1.2.3.svg
1.X.3.1.1.1.2.4;S*G*UCDH--;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|H/MAD;H/MAD;H/MAD;1.X.3.1.1.1.2.4.png;1.X.3.1.1.1.2.4.svg
1.X.3.1.1.1.2.4.1;S*G*UCDHH-;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|H/MAD|HAWK;HAWK;HAWK;1.X.3.1.1.1.2.4.1.png;1.X.3.1.1.1.2.4.1.svg
1.X.3.1.1.1.2.4.2;S*G*UCDHP-;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|AIR DEFENSE MISSILE|H/MAD|PATRIOT;PATRIOT;PATRIOT;1.X.3.1.1.1.2.4.2.png;1.X.3.1.1.1.2.4.2.svg
1.X.3.1.1.1.3;S*G*UCDG--;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|GUN UNIT;GUN UNIT;UNITE D'ARMEMENT;1.X.3.1.1.1.3.png;1.X.3.1.1.1.3.svg
1.X.3.1.1.1.4;S*G*UCDC--;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|COMPOSITE;COMPOSITE;COMPOSITE;1.X.3.1.1.1.4.png;1.X.3.1.1.1.4.svg
1.X.3.1.1.1.5;S*G*UCDT--;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|TARGETING UNIT;TARGETING UNIT;UNITE DE CIBLAGE;1.X.3.1.1.1.5.png;1.X.3.1.1.1.5.svg
1.X.3.1.1.1.6;S*G*UCDO--;GROUND TRACK|UNIT|COMBAT|AIR DEFENSE|THEATER MISSILE DEFENSE UNIT;THEATER MISSILE DEFENSE UNIT;UNITE DE DEFENSE CONTRE LES MISSILES DE THEATRE;1.X.3.1.1.1.6.png;1.X.3.1.1.1.6.svg
1.X.3.1.1.2;S*G*UCA---;GROUND TRACK|UNIT|COMBAT|ARMOR;ARMOR;BLINDE;1.X.3.1.1.2.png;1.X.3.1.1.2.svg
1.X.3.1.1.2.1;S*G*UCAT--;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK;ARMOR TRACK;PISTE DE BLINDE;1.X.3.1.1.2.1.png;1.X.3.1.1.2.1.svg
1.X.3.1.1.2.1.1;S*G*UCATA-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK AIRBORNE;ARMOR TRACK AIRBORNE;PISTE DE BLINDEE AEROPORTEE;1.X.3.1.1.2.1.1.png;1.X.3.1.1.2.1.1.svg
1.X.3.1.1.2.1.2;S*G*UCATW-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK AMPHIBIOUS;ARMOR TRACK AMPHIBIOUS;PISTE DE BLINDE AMPHIBIE;1.X.3.1.1.2.1.2.png;1.X.3.1.1.2.1.2.svg
1.X.3.1.1.2.1.2.1;S*G*UCATWR;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK AMPHIBIOUS|ARMOR TRACK AMPHIBIOUS RECOVERY;ARMOR TRACK AMPHIBIOUS RECOVERY;PISTE DE BLINDE CHENILLE DE RECUPERATION AMPHIBIE;1.X.3.1.1.2.1.2.1.png;1.X.3.1.1.2.1.2.1.svg
1.X.3.1.1.2.1.3;S*G*UCATL-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK, LIGHT;ARMOR TRACK, LIGHT;PISTE DE BLINDE CHENILLE, LEGER;1.X.3.1.1.2.1.3.png;1.X.3.1.1.2.1.3.svg
1.X.3.1.1.2.1.4;S*G*UCATM-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK, MEDIUM;ARMOR TRACK, MEDIUM;PISTE DE BLINDE CHENILLE, MOYEN;1.X.3.1.1.2.1.4.png;1.X.3.1.1.2.1.4.svg
1.X.3.1.1.2.1.5;S*G*UCATH-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK, HEAVY;ARMOR TRACK, HEAVY;PISTE DE BLINDE CHENILLE, LOURD;1.X.3.1.1.2.1.5.png;1.X.3.1.1.2.1.5.svg
1.X.3.1.1.2.1.6;S*G*UCATR-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR TRACK|ARMOR TRACK, RECOVERY;ARMOR TRACK, RECOVERY;PISTE DE BLINDE CHENILLE, RECUPERATION;1.X.3.1.1.2.1.6.png;1.X.3.1.1.2.1.6.svg
1.X.3.1.1.2.2;S*G*UCAW--;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED;ARMOR, WHEELED;BLINDES A ROUES;1.X.3.1.1.2.2.png;1.X.3.1.1.2.2.svg
1.X.3.1.1.2.2.1;S*G*UCAWS-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AIR ASSAULT;ARMOR, WHEELED AIR ASSAULT;BLINDAGE A ROUES D'ASSAUT AERIEN;1.X.3.1.1.2.2.1.png;1.X.3.1.1.2.2.1.svg
1.X.3.1.1.2.2.2;S*G*UCAWA-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AIRBORNE;ARMOR, WHEELED AIRBORNE;BLINDAGE A ROUES AEROPORTE;1.X.3.1.1.2.2.2.png;1.X.3.1.1.2.2.2.svg
1.X.3.1.1.2.2.3;S*G*UCAWW-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AMPHIBIOUS;ARMOR, WHEELED AMPHIBIOUS;BLINDAGE AMPHIBIE A ROUES;1.X.3.1.1.2.2.3.png;1.X.3.1.1.2.2.3.svg
1.X.3.1.1.2.2.3.1;S*G*UCAWWR;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED AMPHIBIOUS|ARMOR, WHEELED AMPHIBIOUS RECOVERY;ARMOR, WHEELED AMPHIBIOUS RECOVERY;BLINDAGE, RECUPERATION AMPHIBIE A ROUES;1.X.3.1.1.2.2.3.1.png;1.X.3.1.1.2.2.3.1.svg
1.X.3.1.1.2.2.4;S*G*UCAWL-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED LIGHT;ARMOR, WHEELED LIGHT;BLINDAGE LEGER A ROUES;1.X.3.1.1.2.2.4.png;1.X.3.1.1.2.2.4.svg
1.X.3.1.1.2.2.5;S*G*UCAWM-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED MEDIUM;ARMOR, WHEELED MEDIUM;BLINDE MOYEN A ROUES;1.X.3.1.1.2.2.5.png;1.X.3.1.1.2.2.5.svg
1.X.3.1.1.2.2.6;S*G*UCAWH-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED HEAVY;ARMOR, WHEELED HEAVY;BLINDAGE LOURD A ROUES;1.X.3.1.1.2.2.6.png;1.X.3.1.1.2.2.6.svg
1.X.3.1.1.2.2.7;S*G*UCAWR-;GROUND TRACK|UNIT|COMBAT|ARMOR|ARMOR, WHEELED|ARMOR, WHEELED RECOVERY;ARMOR, WHEELED RECOVERY;BLINDAGE, RECUPERATION SUR ROUES;1.X.3.1.1.2.2.7.png;1.X.3.1.1.2.2.7.svg
1.X.3.1.1.3;S*G*UCAA--;GROUND TRACK|UNIT|COMBAT|ANTIARMOR;ANTIARMOR;ANTI-BLINDE;1.X.3.1.1.3.png;1.X.3.1.1.3.svg
1.X.3.1.1.3.1;S*G*UCAAD-;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR DISMOUNTED;ANTIARMOR DISMOUNTED;ANTI-BLINDE DEMONTE;1.X.3.1.1.3.1.png;1.X.3.1.1.3.1.svg
1.X.3.1.1.3.2;S*G*UCAAL-;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR LIGHT;ANTIARMOR LIGHT;ANTI-BLINDE LEGER;1.X.3.1.1.3.2.png;1.X.3.1.1.3.2.svg
1.X.3.1.1.3.3;S*G*UCAAM-;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR AIRBORNE;ANTIARMOR AIRBORNE;ANTI-BLINDE AEROPORTE;1.X.3.1.1.3.3.png;1.X.3.1.1.3.3.svg
1.X.3.1.1.3.4;S*G*UCAAS-;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR AIR ASSAULT;ANTIARMOR AIR ASSAULT;ANTI-BLINDE AIR AASSISTANCE;1.X.3.1.1.3.4.png;1.X.3.1.1.3.4.svg
1.X.3.1.1.3.5;S*G*UCAAU-;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR MOUNTAIN;ANTIARMOR MOUNTAIN;ANTI-BLINDE MONTAGNE;1.X.3.1.1.3.5.png;1.X.3.1.1.3.5.svg
1.X.3.1.1.3.6;S*G*UCAAC-;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARCTIC;ANTIARMOR ARCTIC;ANTI-BLINDE ARCTIQUE;1.X.3.1.1.3.6.png;1.X.3.1.1.3.6.svg
1.X.3.1.1.3.7;S*G*UCAAA-;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARMORED;ANTIARMOR ARMORED;ANTI-BLINDE BLINDE;1.X.3.1.1.3.7.png;1.X.3.1.1.3.7.svg
1.X.3.1.1.3.7.1;S*G*UCAAAT;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARMORED|ANTIARMOR ARMORED TRACKED;ANTIARMOR ARMORED TRACKED;ANTI-BLINDE BLINDE CHENILLE;1.X.3.1.1.3.7.1.png;1.X.3.1.1.3.7.1.svg
1.X.3.1.1.3.7.2;S*G*UCAAAW;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARMORED|ANTIARMOR ARMORED WHEELED;ANTIARMOR ARMORED WHEELED;ANTI-BLINDE BLINDE A ROUES;1.X.3.1.1.3.7.2.png;1.X.3.1.1.3.7.2.svg
1.X.3.1.1.3.7.3;S*G*UCAAAS;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR ARMORED|ANTIARMOR ARMORED AIR ASSAULT;ANTIARMOR ARMORED AIR ASSAULT;ANTI-BLINDE BLINDE AIR ASSAULT;1.X.3.1.1.3.7.3.png;1.X.3.1.1.3.7.3.svg
1.X.3.1.1.3.8;S*G*UCAAO-;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR MOTORIZED;ANTIARMOR MOTORIZED;ANTI-BLINDE MOTORISE;1.X.3.1.1.3.8.png;1.X.3.1.1.3.8.svg
1.X.3.1.1.3.8.1;S*G*UCAAOS;GROUND TRACK|UNIT|COMBAT|ANTIARMOR|ANTIARMOR MOTORIZED|ANTIARMOR MOTORIZED AIR ASSAULT;ANTIARMOR MOTORIZED AIR ASSAULT;ANTI-BLINDE MOTORISE D'ASSAUT AERIEN;1.X.3.1.1.3.8.1.png;1.X.3.1.1.3.8.1.svg
1.X.3.1.1.4;S*G*UCV---;GROUND TRACK|UNIT|COMBAT|AVIATION;AVIATION;AVIATION;1.X.3.1.1.4.png;1.X.3.1.1.4.svg
1.X.3.1.1.4.1;S*G*UCVF--;GROUND TRACK|UNIT|COMBAT|AVIATION|FIXED WING;FIXED WING;AILE FIXE;1.X.3.1.1.4.1.png;1.X.3.1.1.4.1.svg
1.X.3.1.1.4.1.1;S*G*UCVFU-;GROUND TRACK|UNIT|COMBAT|AVIATION|FIXED WING|UTILITY FIXED WING;UTILITY FIXED WING;VOILURE FIXE UTILITAIRE;1.X.3.1.1.4.1.1.png;1.X.3.1.1.4.1.1.svg
1.X.3.1.1.4.1.2;S*G*UCVFA-;GROUND TRACK|UNIT|COMBAT|AVIATION|FIXED WING|ATTACK FIXED WING;ATTACK FIXED WING;AILE FIXE D'ATTAQUE;1.X.3.1.1.4.1.2.png;1.X.3.1.1.4.1.2.svg
1.X.3.1.1.4.1.3;S*G*UCVFR-;GROUND TRACK|UNIT|COMBAT|AVIATION|FIXED WING|RECON FIXED WING;RECON FIXED WING;AILE FIXE DE RECONNAISSANCE;1.X.3.1.1.4.1.3.png;1.X.3.1.1.4.1.3.svg
1.X.3.1.1.4.2;S*G*UCVR--;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING;ROTARY WING;AILE ROTATIVE;1.X.3.1.1.4.2.png;1.X.3.1.1.4.2.svg
1.X.3.1.1.4.2.1;S*G*UCVRA-;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|ATTACK ROTARY WING;ATTACK ROTARY WING;AILE ROTATIVE D'ATTAQUE;1.X.3.1.1.4.2.1.png;1.X.3.1.1.4.2.1.svg
1.X.3.1.1.4.2.2;S*G*UCVRS-;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|SCOUT ROTARY WING;SCOUT ROTARY WING;AILE ROTATIVE DE RECONNAISSANCE;1.X.3.1.1.4.2.2.png;1.X.3.1.1.4.2.2.svg
1.X.3.1.1.4.2.3;S*G*UCVRW-;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|ANTISUBMARINE WARFARE ROTARY WING;ANTISUBMARINE WARFARE ROTARY WING;AILE ROTATIVE DE LUTTE ANTI-SOUS-MARINE;1.X.3.1.1.4.2.3.png;1.X.3.1.1.4.2.3.svg
1.X.3.1.1.4.2.4;S*G*UCVRU-;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|UTILITY ROTARY WING;UTILITY ROTARY WING;AILE ROTATIVE UTILITAIRE;1.X.3.1.1.4.2.4.png;1.X.3.1.1.4.2.4.svg
1.X.3.1.1.4.2.4.1;S*G*UCVRUL;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|UTILITY ROTARY WING|LIGHT UTILITY ROTARY WING;LIGHT UTILITY ROTARY WING;AILE ROTATIVE UTILITAIRE LEGERE;1.X.3.1.1.4.2.4.1.png;1.X.3.1.1.4.2.4.1.svg
1.X.3.1.1.4.2.4.2;S*G*UCVRUM;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|UTILITY ROTARY WING|MEDIUM UTILITY ROTARY WING;MEDIUM UTILITY ROTARY WING;AILE ROTATIVE UTILITAIRE MOYENNE;1.X.3.1.1.4.2.4.2.png;1.X.3.1.1.4.2.4.2.svg
1.X.3.1.1.4.2.4.3;S*G*UCVRUH;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|UTILITY ROTARY WING|HEAVY UTILITY ROTARY WING;HEAVY UTILITY ROTARY WING;AILE ROTATIVE UTILITAIRE LOURDE;1.X.3.1.1.4.2.4.3.png;1.X.3.1.1.4.2.4.3.svg
1.X.3.1.1.4.2.5;S*G*UCVRUC;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|C2 ROTARY WING;C2 ROTARY WING;AILE ROTATIVE C2;1.X.3.1.1.4.2.5.png;1.X.3.1.1.4.2.5.svg
1.X.3.1.1.4.2.6;S*G*UCVRUE;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|MEDEVAC ROTARY WING;MEDEVAC ROTARY WING;AILE ROTATIVE D'EVACUATION SANITAIRE;1.X.3.1.1.4.2.6.png;1.X.3.1.1.4.2.6.svg
1.X.3.1.1.4.2.7;S*G*UCVRM-;GROUND TRACK|UNIT|COMBAT|AVIATION|ROTARY WING|MINE COUNTERMEASURE ROTARY WING;MINE COUNTERMEASURE ROTARY WING;AILE ROTATIVE DE LUTTE CONTRE LES MINES;1.X.3.1.1.4.2.7.png;1.X.3.1.1.4.2.7.svg
1.X.3.1.1.4.3;S*G*UCVS--;GROUND TRACK|UNIT|COMBAT|AVIATION|SEARCH AND RESCUE;SEARCH AND RESCUE;RECHERCHE ET SAUVETAGE;1.X.3.1.1.4.3.png;1.X.3.1.1.4.3.svg
1.X.3.1.1.4.4;S*G*UCVC--;GROUND TRACK|UNIT|COMBAT|AVIATION|COMPOSITE;COMPOSITE;COMPOSITE;1.X.3.1.1.4.4.png;1.X.3.1.1.4.4.svg
1.X.3.1.1.4.5;S*G*UCVV--;GROUND TRACK|UNIT|COMBAT|AVIATION|VERTICAL AND/OR SHORT TAKEOFF AND LANDING AIRCRAFT(V/STOL);VERTICAL AND/OR SHORT TAKEOFF AND LANDING AIRCRAFT(V/STOL);AERONEFS A DECOLLAGE ET ATTERRISSAGE VERTICAUX ET/OU COURTS (V/STOL);1.X.3.1.1.4.5.png;1.X.3.1.1.4.5.svg
1.X.3.1.1.4.6;S*G*UCVU--;GROUND TRACK|UNIT|COMBAT|AVIATION|UNMANNED AIRCRAFT;UNMANNED AIRCRAFT;AERONEFS SANS PILOTE;1.X.3.1.1.4.6.png;1.X.3.1.1.4.6.svg
1.X.3.1.1.4.6.1;S*G*UCVUF-;GROUND TRACK|UNIT|COMBAT|AVIATION|UNMANNED AIRCRAFT|UNMANNED AIRCRAFT FIXED WING;UNMANNED AIRCRAFT FIXED WING;AERONEFS SANS PILOTE A VOILURE FIXE;1.X.3.1.1.4.6.1.png;1.X.3.1.1.4.6.1.svg
1.X.3.1.1.4.6.2;S*G*UCVUR-;GROUND TRACK|UNIT|COMBAT|AVIATION|UNMANNED AIRCRAFT|UNMANNED AIRCRAFT ROTARY WING;UNMANNED AIRCRAFT ROTARY WING;AERONEFS SANS PILOTE A VOILURE TOURNANTE;1.X.3.1.1.4.6.2.png;1.X.3.1.1.4.6.2.svg
1.X.3.1.1.5;S*G*UCI---;GROUND TRACK|UNIT|COMBAT|INFANTRY;INFANTRY;INFANTERIE;1.X.3.1.1.5.png;1.X.3.1.1.5.svg
1.X.3.1.1.5.1;S*G*UCIL--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY LIGHT;INFANTRY LIGHT;INFANTERIE LEGERE;1.X.3.1.1.5.1.png;1.X.3.1.1.5.1.svg
1.X.3.1.1.5.2;S*G*UCIM--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY MOTORIZED;INFANTRY MOTORIZED;INFANTERIE MOTORISEE;1.X.3.1.1.5.2.png;1.X.3.1.1.5.2.svg
1.X.3.1.1.5.3;S*G*UCIO--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY MOUNTAIN;INFANTRY MOUNTAIN;INFANTERIE DE MONTAGNE;1.X.3.1.1.5.3.png;1.X.3.1.1.5.3.svg
1.X.3.1.1.5.4;S*G*UCIA--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY AIRBORNE;INFANTRY AIRBORNE;INFANTERIE AEROPORTEE;1.X.3.1.1.5.4.png;1.X.3.1.1.5.4.svg
1.X.3.1.1.5.5;S*G*UCIS--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY AIR ASSAULT;INFANTRY AIR ASSAULT;INFANTERIE D'ASSAUT AERIEN;1.X.3.1.1.5.5.png;1.X.3.1.1.5.5.svg
1.X.3.1.1.5.6;S*G*UCIZ--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY MECHANIZED;INFANTRY MECHANIZED;INFANTERIE MECANISEE;1.X.3.1.1.5.6.png;1.X.3.1.1.5.6.svg
1.X.3.1.1.5.7;S*G*UCIN--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY NAVAL;INFANTRY NAVAL;INFANTERIE NAVALE;1.X.3.1.1.5.7.png;1.X.3.1.1.5.7.svg
1.X.3.1.1.5.8;S*G*UCII--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY FIGHTING VEHICLE;INFANTRY FIGHTING VEHICLE;VEHICULE DE COMBAT D'INFANTERIE;1.X.3.1.1.5.8.png;1.X.3.1.1.5.8.svg
1.X.3.1.1.5.9;S*G*UCIC--;GROUND TRACK|UNIT|COMBAT|INFANTRY|INFANTRY ARCTIC;INFANTRY ARCTIC;INFANTERIE ARCTIQUE;1.X.3.1.1.5.9.png;1.X.3.1.1.5.9.svg
1.X.3.1.1.6;S*G*UCE---;GROUND TRACK|UNIT|COMBAT|ENGINEER;ENGINEER;GENIE;1.X.3.1.1.6.png;1.X.3.1.1.6.svg
1.X.3.1.1.6.1;S*G*UCEC--;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT;ENGINEER COMBAT;GENIE DE COMBAT;1.X.3.1.1.6.1.png;1.X.3.1.1.6.1.svg
1.X.3.1.1.6.1.1;S*G*UCECS-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT AIR ASSAULT;ENGINEER COMBAT AIR ASSAULT;GENIE DE COMBAT ASSAUT AERIEN;1.X.3.1.1.6.1.1.png;1.X.3.1.1.6.1.1.svg
1.X.3.1.1.6.1.2;S*G*UCECA-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT AIRBORNE;ENGINEER COMBAT AIRBORNE;GENIE DE COMBAT AEROPORTE;1.X.3.1.1.6.1.2.png;1.X.3.1.1.6.1.2.svg
1.X.3.1.1.6.1.3;S*G*UCECC-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT ARCTIC;ENGINEER COMBAT ARCTIC;GENIE DE COMBAT ARCTIQUE;1.X.3.1.1.6.1.3.png;1.X.3.1.1.6.1.3.svg
1.X.3.1.1.6.1.4;S*G*UCECL-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT LIGHT (SAPPER);ENGINEER COMBAT LIGHT (SAPPER);GENIE DE COMBAT LEGER (SAPEUR);1.X.3.1.1.6.1.4.png;1.X.3.1.1.6.1.4.svg
1.X.3.1.1.6.1.5;S*G*UCECM-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT MEDIUM;ENGINEER COMBAT MEDIUM;GENIE DE COMBAT MOYEN;1.X.3.1.1.6.1.5.png;1.X.3.1.1.6.1.5.svg
1.X.3.1.1.6.1.6;S*G*UCECH-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT HEAVY;ENGINEER COMBAT HEAVY;GENIE DE COMBAT LOURD;1.X.3.1.1.6.1.6.png;1.X.3.1.1.6.1.6.svg
1.X.3.1.1.6.1.7;S*G*UCECT-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT MECHANIZED (TRACK);ENGINEER COMBAT MECHANIZED (TRACK);GENIE DE COMBAT MECANISE (CHENILLES);1.X.3.1.1.6.1.7.png;1.X.3.1.1.6.1.7.svg
1.X.3.1.1.6.1.8;S*G*UCECW-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT MOTORIZED;ENGINEER COMBAT MOTORIZED;GENIE DE COMBAT MOTORISE;1.X.3.1.1.6.1.8.png;1.X.3.1.1.6.1.8.svg
1.X.3.1.1.6.1.9;S*G*UCECO-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT MOUNTAIN;ENGINEER COMBAT MOUNTAIN;GENIE DE COMBAT EN MONTAGNE;1.X.3.1.1.6.1.9.png;1.X.3.1.1.6.1.9.svg
1.X.3.1.1.6.1.10;S*G*UCECR-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER COMBAT|ENGINEER COMBAT RECON;ENGINEER COMBAT RECON;GENIE DE COMBAT DE RECONNAISSANCE;1.X.3.1.1.6.1.10.png;1.X.3.1.1.6.1.10.svg
1.X.3.1.1.6.2;S*G*UCEN--;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER CONSTRUCTION;ENGINEER CONSTRUCTION;GENIE DE LA CONSTRUCTION;1.X.3.1.1.6.2.png;1.X.3.1.1.6.2.svg
1.X.3.1.1.6.2.1;S*G*UCENN-;GROUND TRACK|UNIT|COMBAT|ENGINEER|ENGINEER CONSTRUCTION|ENGINEER NAVAL CONSTRUCTION;ENGINEER NAVAL CONSTRUCTION;GENIE CONSTRUCTION NAVALE;1.X.3.1.1.6.2.1.png;1.X.3.1.1.6.2.1.svg
1.X.3.1.1.7;S*G*UCF---;GROUND TRACK|UNIT|COMBAT|FIELD ARTILLERY;FIELD ARTILLERY;ARTILLERIE DE CAMPAGNE;1.X.3.1.1.7.png;1.X.3.1.1.7.svg
1.X.3.1.1.7.1;S*G*UCFH--;GROUND TRACK|UNIT|COMBAT|FIELD ARTILLERY|HOWITZER/GUN;HOWITZER/GUN;HOWITZER/PISTOLET;1.X.3.1.1.7.1.png;1.X.3.1.1.7.1.svg
1.X.3.1.1.7.1.1;S*G*UCFHE-;GROUND TRACK|UNIT|COMBAT|FIELD ARTILLERY|HOWITZER/GUN|SELF-PROPELLED;SELF-PROPELLED;AUTO-PROPULSE;1.X.3.1.1.7.1.1.png;1.X.3.1.1.7.1.1.svg
1.X.3.1.1.7.1.2;S*G*UCFHS-;GROUND TRACK|UNIT|COMBAT|FIELD ARTILLERY|HOWITZER/GUN|AIR ASSAULT;AIR ASSAULT;ASSAUT AERIEN;1.X.3.1.1.7.1.2.png;1.X.3.1.1.7.1.2.svg
1.X.3.1.1.7.1.3;S*G*UCFHA-;GROUND TRACK|UNIT|COMBAT|FIELD ARTILLERY|HOWITZER/GUN|AIRBORNE;AIRBORNE;AIRBORNE;1.X.3.1.1.7.1.3.png;1.X.3.1.1.7.1.3.svg
1.X.3.1.1.7.1.4;S*G*UCFHC-;GROUND TRACK|UNIT|COMBAT|FIELD ARTILLERY|HOWITZER/GUN|ARCTIC;ARCTIC;ARCTIQUE;1.X.3.1.1.7.1.4.png;1.X.3.1.1.7.1.4.svg
1.X.3.1.1.7.1.5;S*G*UCFHO-;GROUND TRACK|UNIT|COMBAT|FIELD ARTILLERY|HOWITZER/GUN|MOUNTAIN;MOUNTAIN;MONTAGNE;1.X.3.1.1.7.1.5.png;1.X.3.1.1.7.1.5.svg
